Date,Close,High,Low,Open,Volume
2022-05-05,85.43000030517578,90.7300033569336,84.16999816894531,90.7300033569336,22066500
2022-05-06,81.68000030517578,85.37000274658203,80.9000015258789,85.31999969482422,21369300
2022-05-09,79.52999877929688,82.13999938964844,78.8499984741211,79.88999938964844,25513700
2022-05-10,78.75,82.2699966430664,76.12999725341797,81.70999908447266,21126300
2022-05-11,75.16999816894531,80.38999938964844,75.0199966430664,77.75,16770200
2022-05-12,74.29000091552734,76.55999755859375,71.83100128173828,73.75,29361000
2022-05-13,78.83000183105469,79.19000244140625,76.37000274658203,76.37000274658203,17111400
2022-05-16,77.6500015258789,79.05999755859375,76.18800354003906,78.58999633789062,15432300
2022-05-17,79.75,81.28500366210938,77.30999755859375,79.88999938964844,12677400
2022-05-18,77.18000030517578,79.93800354003906,76.7699966430664,78.5999984741211,15955300
2022-05-19,81.27999877929688,82.30999755859375,76.83000183105469,76.83000183105469,19779300
2022-05-20,80.54000091552734,83.7699966430664,77.55999755859375,83.70999908447266,16887400
2022-05-23,81.18000030517578,82.05999755859375,79.27999877929688,80.44000244140625,12309200
2022-05-24,78.6500015258789,80.0,77.19999694824219,79.88999938964844,13309600
2022-05-25,80.12000274658203,80.77999877929688,77.25,77.95999908447266,14075400
2022-05-26,80.41999816894531,81.30000305175781,79.7509994506836,80.37000274658203,21681900
2022-05-27,85.20999908447266,85.41999816894531,80.73999786376953,81.16000366210938,16874100
2022-05-31,85.20999908447266,86.59200286865234,83.13999938964844,84.70500183105469,15500000
2022-06-01,82.4800033569336,86.7699966430664,81.8499984741211,85.47000122070312,11019100
2022-06-02,88.31999969482422,88.61000061035156,82.22000122070312,82.22000122070312,17299800
2022-06-03,86.52999877929688,88.0999984741211,85.69999694824219,86.68000030517578,11808300
2022-06-06,86.80999755859375,88.98999786376953,86.4000015258789,87.95999908447266,12472000
2022-06-07,88.58999633789062,88.81999969482422,84.5199966430664,85.0999984741211,10423800
2022-06-08,87.51000213623047,89.31999969482422,86.88999938964844,88.31999969482422,9129600
2022-06-09,84.11000061035156,88.12999725341797,84.06999969482422,86.80999755859375,11771500
2022-06-10,79.30000305175781,81.45999908447266,78.25,80.43000030517578,19125000
2022-06-13,73.72000122070312,78.12999725341797,73.45999908447266,76.02999877929688,19674400
2022-06-14,72.45999908447266,75.08000183105469,71.45500183105469,74.30000305175781,19289300
2022-06-15,75.83000183105469,77.0999984741211,72.38999938964844,73.47000122070312,17165600
2022-06-16,71.2300033569336,74.06500244140625,70.70999908447266,73.33000183105469,14404300
2022-06-17,72.9000015258789,73.66000366210938,70.47000122070312,71.33000183105469,17231100
2022-06-21,72.37000274658203,75.0,72.27999877929688,74.51000213623047,14934800
2022-06-22,72.97000122070312,74.57499694824219,71.37899780273438,71.87000274658203,13575700
2022-06-23,73.80999755859375,74.0,71.55999755859375,73.2699966430664,16986800
2022-06-24,77.68000030517578,78.66000366210938,74.38999938964844,74.79000091552734,29843800
2022-06-27,75.94000244140625,78.44999694824219,75.31999969482422,77.98999786376953,11657200
2022-06-28,71.81999969482422,76.91999816894531,71.61199951171875,75.68000030517578,14995000
2022-06-29,71.47000122070312,72.1500015258789,69.7699966430664,71.21199798583984,11344500
2022-06-30,69.83999633789062,70.88999938964844,67.58000183105469,70.81999969482422,14264700
2022-07-01,71.4000015258789,71.69999694824219,69.66000366210938,69.83999633789062,9727300
2022-07-05,74.4000015258789,74.48500061035156,68.76000213623047,70.18000030517578,12823700
2022-07-06,73.23999786376953,75.4000015258789,72.62999725341797,74.83000183105469,9436600
2022-07-07,75.04000091552734,75.1500015258789,72.7699966430664,73.18000030517578,10739800
2022-07-08,73.43000030517578,74.76000213623047,71.83000183105469,73.12000274658203,11734500
2022-07-11,70.47000122070312,73.27999877929688,70.06999969482422,72.66000366210938,10854700
2022-07-12,71.43000030517578,72.51000213623047,70.45999908447266,70.45999908447266,12294900
2022-07-13,71.36000061035156,72.06999969482422,68.51000213623047,69.22000122070312,12037000
2022-07-14,69.55000305175781,70.8499984741211,68.70999908447266,70.5199966430664,9822500
2022-07-15,73.91000366210938,74.0,70.25,70.52999877929688,14155300
2022-07-18,74.12999725341797,76.55999755859375,73.61000061035156,75.11799621582031,14053100
2022-07-19,77.73999786376953,77.9000015258789,74.31999969482422,75.45999908447266,11531800
2022-07-20,80.23999786376953,80.30999755859375,76.8499984741211,76.87999725341797,13929300
2022-07-21,82.75,84.12999725341797,79.72000122070312,79.79000091552734,17900400
2022-07-22,81.05000305175781,84.51000213623047,80.3499984741211,82.6500015258789,12379700
2022-07-25,81.6500015258789,82.27999877929688,79.04000091552734,80.8499984741211,11219000
2022-07-26,77.04000091552734,80.22000122070312,76.70999908447266,80.02999877929688,13245400
2022-07-27,86.41999816894531,87.0199966430664,81.36000061035156,83.0999984741211,30554900
2022-07-28,85.86000061035156,86.5,83.3499984741211,85.54000091552734,12476500
2022-07-29,86.52999877929688,87.62000274658203,84.81999969482422,86.5199966430664,12115700
2022-08-01,88.56500244140625,89.20999908447266,85.2699966430664,87.05000305175781,11710200
2022-08-02,89.62999725341797,90.66999816894531,86.91000366210938,87.11000061035156,19673900
2022-08-03,97.91999816894531,101.9469985961914,97.2699966430664,101.13999938964844,53766800
2022-08-04,96.9800033569336,98.41000366210938,94.47000122070312,97.9000015258789,20145900
2022-08-05,95.31999969482422,96.98999786376953,94.41000366210938,95.23999786376953,12281500
2022-08-08,96.26000213623047,98.94000244140625,95.31999969482422,96.3499984741211,19557500
2022-08-09,94.4800033569336,95.77999877929688,93.61000061035156,95.44999694824219,12357200
2022-08-10,98.91000366210938,99.0,96.36000061035156,98.08999633789062,17077200
2022-08-11,99.11000061035156,101.94999694824219,98.55000305175781,101.12000274658203,16441200
2022-08-12,101.0999984741211,101.77999877929688,100.01000213623047,100.5479965209961,12320900
2022-08-15,101.51000213623047,102.22000122070312,100.47000122070312,100.72000122070312,10125600
2022-08-16,102.08000183105469,103.02999877929688,100.16000366210938,102.56999969482422,14123800
2022-08-17,99.41999816894531,101.0,99.0199966430664,100.05000305175781,10651100
2022-08-18,99.86000061035156,100.62999725341797,97.16000366210938,98.75199890136719,11268500
2022-08-19,96.55999755859375,98.43000030517578,95.9000015258789,97.88999938964844,11274700
2022-08-22,93.58000183105469,95.29499816894531,93.12999725341797,94.05000305175781,12384400
2022-08-23,93.19999694824219,95.29000091552734,92.37999725341797,93.02999877929688,11397500
2022-08-24,93.76000213623047,95.7699966430664,93.0199966430664,93.12000274658203,8957700
2022-08-25,96.72000122070312,96.76000213623047,93.94999694824219,94.13999938964844,8169100
2022-08-26,92.69999694824219,97.45500183105469,92.62999725341797,96.8949966430664,12286500
2022-08-29,92.66000366210938,93.97000122070312,90.94999694824219,91.0250015258789,11062900
2022-08-30,91.80000305175781,94.5199966430664,90.75,93.27999877929688,8773000
2022-08-31,93.44000244140625,96.37999725341797,93.2300033569336,95.43499755859375,14585800
2022-09-01,92.66000366210938,92.86000061035156,89.79399871826172,92.25199890136719,10452100
2022-09-02,91.12999725341797,94.06999969482422,90.61000061035156,93.70999908447266,8673500
2022-09-06,91.61499786376953,92.20700073242188,89.81099700927734,91.16000366210938,9198900
2022-09-07,94.97000122070312,95.55500030517578,91.76000213623047,91.87999725341797,9529700
2022-09-08,96.16999816894531,96.37699890136719,93.37000274658203,93.5999984741211,10113300
2022-09-09,96.2300033569336,97.2699966430664,95.66000366210938,96.19999694824219,12020100
2022-09-12,97.6500015258789,99.30000305175781,96.8499984741211,97.27999877929688,11236300
2022-09-13,95.01000213623047,97.36000061035156,93.80000305175781,94.19000244140625,15105400
2022-09-14,97.66000366210938,97.84500122070312,95.52999877929688,96.76000213623047,15117200
2022-09-15,96.4000015258789,98.9800033569336,95.0199966430664,95.0999984741211,15043100
2022-09-16,94.0,94.94999694824219,91.8499984741211,94.9000015258789,17490500
2022-09-19,95.02999877929688,95.1449966430664,92.62999725341797,93.0,10977500
2022-09-20,91.62999725341797,93.51000213623047,90.3949966430664,92.12999725341797,15905800
2022-09-21,91.18000030517578,95.63999938964844,91.12999725341797,93.06999969482422,14457900
2022-09-22,87.66000366210938,91.5,87.0999984741211,90.8550033569336,12996900
2022-09-23,86.97000122070312,87.62999725341797,85.68000030517578,86.91999816894531,12175900
2022-09-26,84.26000213623047,89.08000183105469,84.12999725341797,87.06500244140625,16936400
2022-09-27,85.75,87.69499969482422,84.58000183105469,85.3499984741211,11627600
2022-09-28,91.12000274658203,91.6500015258789,85.55999755859375,85.83000183105469,14925900
2022-09-29,88.69999694824219,90.55999755859375,87.70999908447266,89.66999816894531,10772500
2022-09-30,86.06999969482422,89.5199966430664,85.9800033569336,87.94999694824219,10641900
2022-10-03,87.18000030517578,88.05999755859375,85.44499969482422,87.52999877929688,10416300
2022-10-04,92.79000091552734,93.0,89.5,89.55000305175781,11239500
2022-10-05,93.83000183105469,94.61000061035156,90.98999786376953,91.0199966430664,9803500
2022-10-06,94.41999816894531,95.56999969482422,93.22000122070312,93.22000122070312,8652300
2022-10-07,90.16999816894531,92.81999969482422,89.68499755859375,92.18000030517578,9229600
2022-10-10,84.5199966430664,87.8499984741211,84.23500061035156,87.37999725341797,20930500
2022-10-11,83.08999633789062,84.81999969482422,79.81999969482422,84.08999633789062,16098600
2022-10-12,83.80999755859375,85.16999816894531,82.31999969482422,83.54000091552734,11069300
2022-10-13,84.04000091552734,84.78500366210938,79.3499984741211,79.35199737548828,15397900
2022-10-14,80.47000122070312,85.5199966430664,80.29000091552734,84.26000213623047,11757000
2022-10-17,84.66000366210938,84.83000183105469,82.62999725341797,82.70500183105469,19583300
2022-10-18,85.29000091552734,87.75,84.61499786376953,87.41799926757812,9921600
2022-10-19,84.47000122070312,85.76000213623047,83.30699920654297,84.36000061035156,8590100
2022-10-20,84.77999877929688,87.5999984741211,84.0,84.68000030517578,10581900
2022-10-21,83.94000244140625,85.12999725341797,82.3499984741211,83.6240005493164,14423800
2022-10-24,83.31999969482422,84.5999984741211,80.86000061035156,84.55000305175781,13299000
2022-10-25,89.23999786376953,89.68000030517578,85.95999908447266,86.16999816894531,18001400
2022-10-26,88.55000305175781,91.33999633789062,87.91999816894531,88.0999984741211,12101100
2022-10-27,87.3499984741211,89.70999908447266,87.0999984741211,88.55000305175781,10785800
2022-10-28,86.25,87.41899871826172,84.19000244140625,86.08999633789062,16005700
2022-10-31,83.58000183105469,86.25,82.47000122070312,85.51000213623047,17709500
2022-11-01,83.11000061035156,86.13999938964844,83.05500030517578,85.0,10269700
2022-11-02,79.44999694824219,84.22000122070312,79.38999938964844,83.11000061035156,13037400
2022-11-03,76.55000305175781,78.72000122070312,75.29000091552734,78.1500015258789,26962900
2022-11-04,75.18000030517578,75.30999755859375,71.16799926757812,75.0,41464900
2022-11-07,77.66000366210938,78.18000030517578,76.12000274658203,76.52999877929688,18061500
2022-11-08,81.12999725341797,83.2300033569336,78.05000305175781,78.1500015258789,19481300
2022-11-09,78.68000030517578,80.25,78.08999633789062,80.0199966430664,14327600
2022-11-10,86.80000305175781,86.9000015258789,83.11000061035156,84.11000061035156,20122100
2022-11-11,91.02999877929688,92.0,86.45999908447266,86.5199966430664,19916700
2022-11-14,89.51000213623047,91.37000274658203,88.91999816894531,90.16000366210938,10944100
2022-11-15,89.86000061035156,92.62000274658203,89.27999877929688,92.48999786376953,14515700
2022-11-16,87.04000091552734,89.70999908447266,85.4800033569336,89.62000274658203,17049800
2022-11-17,85.63999938964844,87.33999633789062,83.51000213623047,84.61499786376953,11250100
2022-11-18,84.91999816894531,87.27999877929688,84.43000030517578,86.86000061035156,9371700
2022-11-21,80.62999725341797,84.79499816894531,80.56999969482422,84.26000213623047,13839700
2022-11-22,79.91000366210938,80.16000366210938,76.05000305175781,80.13999938964844,17402600
2022-11-23,80.75,80.98999786376953,78.73500061035156,79.5199966430664,8851700
2022-11-25,80.08000183105469,80.75,79.41600036621094,80.5999984741211,4634500
2022-11-28,79.93000030517578,82.91999816894531,79.63999938964844,79.93000030517578,11282600
2022-11-29,77.63999938964844,80.75,77.26000213623047,79.2300033569336,15491100
2022-11-30,78.41000366210938,79.11000061035156,75.31999969482422,77.69999694824219,25747300
2022-12-01,78.52999877929688,80.74600219726562,78.13999938964844,79.11000061035156,15189000
2022-12-02,74.66000366210938,77.05999755859375,74.5199966430664,76.81999969482422,24238400
2022-12-05,73.62000274658203,75.48999786376953,72.82499694824219,74.01000213623047,18317200
2022-12-06,72.2300033569336,73.83999633789062,71.3499984741211,73.37999725341797,14692600
2022-12-07,74.41999816894531,75.33999633789062,71.01000213623047,71.68000030517578,24695600
2022-12-08,74.22000122070312,75.86000061035156,73.79000091552734,75.08999633789062,13151100
2022-12-09,73.56999969482422,74.58999633789062,73.33999633789062,73.94999694824219,11781600
2022-12-12,73.80000305175781,74.06500244140625,72.80000305175781,73.13500213623047,13652800
2022-12-13,73.69999694824219,77.80999755859375,73.0999984741211,77.04000091552734,20069600
2022-12-14,72.62999725341797,74.33499908447266,71.58999633789062,73.69999694824219,18298800
2022-12-15,69.7699966430664,71.66000366210938,69.44000244140625,71.29000091552734,17639900
2022-12-16,69.26000213623047,70.86000061035156,68.44999694824219,69.4000015258789,25735200
2022-12-19,68.94999694824219,69.5999984741211,67.75,69.05999755859375,15330000
2022-12-20,68.76000213623047,70.12999725341797,68.12999725341797,68.38500213623047,9470900
2022-12-21,69.20999908447266,70.19000244140625,68.06999969482422,68.80999755859375,13861600
2022-12-22,68.56999969482422,68.81800079345703,66.38500213623047,68.54000091552734,16488200
2022-12-23,69.02999877929688,69.25,67.70999908447266,68.05000305175781,9990400
2022-12-27,68.33000183105469,69.23999786376953,67.68000030517578,68.95999908447266,10323800
2022-12-28,67.55000305175781,69.47000122070312,67.29199981689453,68.12000274658203,8897600
2022-12-29,70.55999755859375,70.73999786376953,68.22000122070312,68.38999938964844,13143000
2022-12-30,71.22000122070312,71.26000213623047,69.05999755859375,69.4800033569336,10175700
2023-01-03,74.58000183105469,75.26000213623047,73.37999725341797,73.69000244140625,27974200
2023-01-04,77.69000244140625,78.4800033569336,75.43000030517578,76.11000061035156,19144700
2023-01-05,76.2699966430664,77.31999969482422,75.6500015258789,77.30000305175781,11113800
2023-01-06,76.4800033569336,77.05999755859375,73.94999694824219,76.7699966430664,14167900
2023-01-09,77.08000183105469,78.76499938964844,76.52999877929688,77.0,12966100
2023-01-10,77.91999816894531,78.0199966430664,76.5,76.9000015258789,10436000
2023-01-11,78.54000091552734,79.19000244140625,77.81999969482422,78.66999816894531,10640400
2023-01-12,79.77999877929688,80.30000305175781,77.0999984741211,79.01000213623047,9381900
2023-01-13,79.4800033569336,79.80899810791016,78.02999877929688,78.5250015258789,8624700
2023-01-17,80.18000030517578,80.66500091552734,78.87999725341797,80.13999938964844,11261800
2023-01-18,77.30999755859375,80.75,77.12100219726562,79.80000305175781,13601900
2023-01-19,76.75,77.41999816894531,75.95999908447266,76.26100158691406,10023400
2023-01-20,79.08999633789062,79.0999984741211,75.9000015258789,77.01200103759766,12193200
2023-01-23,79.5,79.72000122070312,76.66000366210938,77.83000183105469,17407300
2023-01-24,79.58000183105469,80.38999938964844,78.11000061035156,79.37999725341797,9491300
2023-01-25,79.0999984741211,79.55000305175781,77.30000305175781,78.55999755859375,9463400
2023-01-26,80.80999755859375,80.9000015258789,78.55599975585938,80.08000183105469,10566000
2023-01-27,81.83000183105469,82.53500366210938,80.31999969482422,80.55999755859375,10889100
2023-01-30,79.63999938964844,81.36000061035156,79.53500366210938,80.87000274658203,10301000
2023-01-31,81.48999786376953,82.47000122070312,79.61000061035156,79.69999694824219,15730300
2023-02-01,82.91000366210938,83.5999984741211,79.58000183105469,81.33999633789062,13221600
2023-02-02,86.95999908447266,88.625,84.6500015258789,86.72000122070312,16906600
2023-02-03,85.5199966430664,87.83999633789062,85.19999694824219,85.38999938964844,14786900
2023-02-06,82.33000183105469,83.80000305175781,82.13500213623047,83.33000183105469,14175900
2023-02-07,83.2300033569336,83.66999816894531,80.822998046875,82.05999755859375,13520800
2023-02-08,79.72000122070312,82.61000061035156,79.62000274658203,82.3499984741211,13569300
2023-02-09,78.41999816894531,81.80000305175781,78.09500122070312,81.7300033569336,25473900
2023-02-10,80.80000305175781,82.8499984741211,78.5999984741211,79.37000274658203,37521000
2023-02-13,79.44999694824219,80.70999908447266,78.44000244140625,80.6500015258789,15898500
2023-02-14,77.26000213623047,79.37300109863281,76.30000305175781,79.0,18802000
2023-02-15,77.91000366210938,78.79000091552734,76.05000305175781,76.52999877929688,14494600
2023-02-16,76.7300033569336,78.72000122070312,76.54000091552734,76.87000274658203,11461800
2023-02-17,74.66000366210938,76.33000183105469,73.58999633789062,76.19999694824219,15855700
2023-02-21,75.23999786376953,75.56999969482422,73.68199920654297,73.70999908447266,14537400
2023-02-22,75.4800033569336,76.27999877929688,74.88500213623047,75.36000061035156,9526700
2023-02-23,75.19000244140625,76.27999877929688,73.6259994506836,75.88999938964844,9292000
2023-02-24,73.55000305175781,74.02999877929688,72.9800033569336,73.5,12317700
2023-02-27,73.7699966430664,74.56500244140625,73.45999908447266,74.31999969482422,8579300
2023-02-28,73.5999984741211,74.33999633789062,73.12999725341797,73.52999877929688,8607400
2023-03-01,73.81999969482422,74.22000122070312,73.25,73.62999725341797,7699600
2023-03-02,74.0999984741211,74.37000274658203,72.5999984741211,72.6240005493164,7729100
2023-03-03,76.29000091552734,76.31999969482422,74.08999633789062,74.16000366210938,10040000
2023-03-06,76.77999877929688,77.76000213623047,76.36000061035156,76.94000244140625,9608600
2023-03-07,74.91000366210938,77.37999725341797,74.79000091552734,76.54000091552734,9680400
2023-03-08,75.83999633789062,76.19999694824219,74.3499984741211,75.16000366210938,9467900
2023-03-09,75.93000030517578,79.26499938964844,75.7249984741211,76.95999908447266,17398200
2023-03-10,73.43000030517578,75.94000244140625,73.0999984741211,75.94000244140625,13123800
2023-03-13,72.61000061035156,73.97000122070312,71.08599853515625,72.62200164794922,14049000
2023-03-14,73.23999786376953,74.66999816894531,72.67500305175781,74.07499694824219,12491500
2023-03-15,73.91000366210938,73.94000244140625,71.7699966430664,72.11000061035156,10548700
2023-03-16,74.3499984741211,74.50499725341797,72.5199966430664,73.43499755859375,11641700
2023-03-17,72.98999786376953,75.06500244140625,72.47799682617188,73.94999694824219,27210400
2023-03-20,73.20999908447266,74.13999938964844,72.0199966430664,73.0,16888500
2023-03-21,76.72000122070312,76.83999633789062,74.06999969482422,74.13999938964844,12327600
2023-03-22,74.33999633789062,77.11499786376953,74.23999786376953,76.86000061035156,11641300
2023-03-23,72.55999755859375,74.51000213623047,71.70999908447266,72.94999694824219,18567600
2023-03-24,73.87999725341797,73.9000015258789,71.52999877929688,71.91999816894531,9176200
2023-03-27,73.30000305175781,75.16999816894531,73.18000030517578,74.81500244140625,11908900
2023-03-28,72.69999694824219,73.58999633789062,71.86000061035156,73.0999984741211,9252400
2023-03-29,74.18000030517578,74.30000305175781,73.0,73.20999908447266,8746700
2023-03-30,74.38999938964844,75.18000030517578,73.9000015258789,74.93000030517578,8429800
2023-03-31,75.94000244140625,76.02999877929688,74.12000274658203,74.51000213623047,8378600
2023-04-03,75.29000091552734,75.91999816894531,74.70500183105469,75.625,8911700
2023-04-04,75.26000213623047,75.69000244140625,74.7300033569336,75.45999908447266,8949100
2023-04-05,73.61000061035156,75.11000061035156,73.11499786376953,75.11000061035156,10812700
2023-04-06,74.95999908447266,75.0,72.27999877929688,73.2699966430664,10524500
2023-04-10,74.5199966430664,74.8550033569336,73.45999908447266,74.45999908447266,7591800
2023-04-11,73.58000183105469,76.44000244140625,73.20999908447266,76.02999877929688,14190900
2023-04-12,73.5,75.69999694824219,73.3499984741211,73.94000244140625,10422300
2023-04-13,75.5199966430664,75.55999755859375,73.55999755859375,73.70999908447266,8724100
2023-04-14,76.52999877929688,76.73500061035156,75.1500015258789,75.19999694824219,8902700
2023-04-17,77.33000183105469,77.94999694824219,76.55000305175781,76.83499908447266,9717600
2023-04-18,76.41999816894531,77.94000244140625,76.20999908447266,77.70999908447266,7558900
2023-04-19,75.31999969482422,75.94000244140625,74.0999984741211,75.30000305175781,8888300
2023-04-20,73.58000183105469,74.97000122070312,73.47000122070312,74.4000015258789,8847600
2023-04-21,74.18000030517578,74.23999786376953,72.91999816894531,73.4000015258789,8591100
2023-04-24,74.29000091552734,74.87300109863281,73.37999725341797,74.41000366210938,7458400
2023-04-25,71.77999877929688,74.29000091552734,71.76000213623047,73.9000015258789,10255800
2023-04-26,72.05999755859375,72.76499938964844,71.02999877929688,71.20999908447266,9068800
2023-04-27,74.2699966430664,74.37000274658203,72.95999908447266,73.0,11420100
2023-04-28,76.0,76.05000305175781,73.91999816894531,74.23999786376953,10718900
